Income,Savings,Expenses,Saving Percentage,Expense Percentage,Expense Category
68794,39001,29793,56.69244410849783,43.30755589150216,Transportation
231608,42458,189150,18.33183655141446,81.66816344858555,Entertainment
209948,56966,152982,27.1333854097205,72.8666145902795,Entertainment
191185,62818,128367,32.85718021811335,67.14281978188666,Entertainment
202998,23930,179068,11.788293480723947,88.21170651927605,Entertainment
47038,15155,31883,32.21863174454696,67.78136825545303,Food
187972,33414,154558,17.776051752388653,82.22394824761135,Entertainment
134891,18116,116775,13.430102823761409,86.5698971762386,Healthcare
112836,57508,55328,50.96600375766599,49.033996242334005,Transportation
154870,19986,134884,12.90501711112546,87.09498288887454,Healthcare
43919,22735,21184,51.765750586306616,48.23424941369339,Food
99544,56413,43131,56.6714216828739,43.328578317126095,Transportation
14656,3590,11066,24.49508733624454,75.50491266375546,Housing
203887,19500,184387,9.56412130248618,90.43587869751381,Entertainment
246804,7742,239062,3.1369021571773557,96.86309784282264,Entertainment
26335,461,25874,1.7505221188532372,98.24947788114676,Housing
208957,36896,172061,17.65722134219002,82.34277865780997,Entertainment
24145,4894,19251,20.269206875129424,79.73079312487057,Housing
226127,62487,163640,27.633586435940867,72.36641356405914,Entertainment
160791,19460,141331,12.102667437854109,87.89733256214589,Healthcare
35925,13000,22925,36.18649965205289,63.81350034794712,Food
16871,6386,10485,37.851935273546324,62.148064726453676,Housing
201686,39549,162137,19.609194490445546,80.39080550955445,Entertainment
32929,1939,30990,5.888426614837985,94.11157338516202,Food
140339,26736,113603,19.05101219190674,80.94898780809326,Healthcare
99860,58758,41102,58.84037652713799,41.15962347286201,Transportation
32794,3926,28868,11.971702140635482,88.02829785936451,Food
153101,9978,143123,6.517266379710127,93.48273362028988,Healthcare
122905,11261,111644,9.162361173263903,90.8376388267361,Healthcare
67770,1067,66703,1.5744429688652795,98.42555703113473,Transportation
59754,29457,30297,49.29711818455668,50.70288181544331,Food
244580,39637,204943,16.20614931719683,83.79385068280317,Entertainment
74353,42213,32140,56.773768375183245,43.226231624816755,Transportation
185847,12435,173412,6.690987747986246,93.30901225201376,Entertainment
220845,15685,205160,7.102266295365528,92.89773370463448,Entertainment
178605,56832,121773,31.819937851683882,68.18006214831611,Healthcare
17549,6879,10670,39.19881474727905,60.801185252720956,Housing
28912,1401,27511,4.84573879358052,95.15426120641948,Housing
12352,4278,8074,34.634067357512954,65.36593264248705,Housing
73064,36297,36767,49.67836417387496,50.321635826125046,Transportation
111114,18366,92748,16.528970246773582,83.47102975322642,Transportation
39351,15323,24028,38.93928997992427,61.060710020075724,Food
41232,20504,20728,49.72836631742336,50.27163368257664,Food
27298,6466,20832,23.68671697560261,76.31328302439739,Housing
178937,67617,111320,37.788160078686914,62.211839921313086,Healthcare
18553,9297,9256,50.110494259688465,49.88950574031154,Housing
10201,1560,8641,15.292618370747965,84.70738162925203,Housing
145786,16685,129101,11.444857530901459,88.55514246909854,Healthcare
179204,20568,158636,11.477422378964755,88.52257762103525,Healthcare
129674,9133,120541,7.043046408686399,92.9569535913136,Healthcare
22053,9595,12458,43.50881966172403,56.49118033827597,Housing
177401,37754,139647,21.281728964323765,78.71827103567624,Healthcare
229762,40040,189722,17.42672852778092,82.57327147221908,Entertainment
159420,41471,117949,26.013674570317402,73.9863254296826,Healthcare
147972,43370,104602,29.30959911334577,70.69040088665423,Healthcare
69133,27873,41260,40.317937887839385,59.682062112160615,Transportation
52140,4391,47749,8.42155734560798,91.57844265439202,Food
164437,59837,104600,36.38901220528227,63.61098779471773,Healthcare
72338,25438,46900,35.16547319527773,64.83452680472229,Transportation
27600,15242,12358,55.224637681159415,44.77536231884058,Housing
242875,51319,191556,21.129799279464745,78.87020072053525,Entertainment
193649,48094,145555,24.835656264685074,75.16434373531492,Entertainment
188067,35978,152089,19.13041628781232,80.86958371218768,Entertainment
232883,5186,227697,2.2268692862939763,97.77313071370602,Entertainment
41876,9349,32527,22.325437004489444,77.67456299551056,Food
191443,39521,151922,20.64374252388439,79.35625747611562,Entertainment
112424,39146,73278,34.81996726677578,65.18003273322422,Transportation
223798,57749,166049,25.804073316115428,74.19592668388458,Entertainment
87916,706,87210,0.8030392647527186,99.19696073524729,Transportation
34507,2731,31776,7.91433622163619,92.08566377836381,Food
24486,830,23656,3.389692068937352,96.61030793106265,Housing
98366,4545,93821,4.620498952890227,95.37950104710977,Transportation
41561,23302,18259,56.066985876181995,43.933014123818005,Food
249132,18862,230270,7.571086813416181,92.42891318658381,Entertainment
39355,11480,27875,29.170372252572736,70.82962774742725,Food
215311,14534,200777,6.750235705560794,93.2497642944392,Entertainment
208392,24462,183930,11.738454451226534,88.26154554877347,Entertainment
36926,9458,27468,25.61338894004225,74.38661105995776,Food
51198,12752,38446,24.907222938396032,75.09277706160397,Food
222475,66388,156087,29.840656253511632,70.15934374648836,Entertainment
128258,28828,99430,22.476570662258887,77.5234293377411,Healthcare
191618,7143,184475,3.7277291277437405,96.27227087225626,Entertainment
85789,2565,83224,2.9898938092296214,97.01010619077037,Transportation
25061,3604,21457,14.380910578189217,85.61908942181078,Housing
180628,36329,144299,20.11260712624842,79.88739287375157,Entertainment
57958,4299,53659,7.417440215328341,92.58255978467166,Food
16413,7666,8747,46.706878693718394,53.29312130628161,Housing
212359,67693,144666,31.876680526843693,68.1233194731563,Entertainment
11147,4779,6368,42.87252175473221,57.12747824526778,Housing
141463,5469,135994,3.8660285728423687,96.13397142715763,Healthcare
63631,10573,53058,16.616114786817747,83.38388521318225,Transportation
175091,45970,129121,26.254918870758637,73.74508112924136,Healthcare
193411,36310,157101,18.773492717580694,81.2265072824193,Entertainment
94265,27500,66765,29.173075903039305,70.8269240969607,Transportation
226532,48492,178040,21.406247241007893,78.59375275899211,Entertainment
28947,8209,20738,28.35872456558538,71.64127543441462,Housing
238833,32875,205958,13.764848241239694,86.23515175876031,Entertainment
228145,52468,175677,22.997655000109578,77.00234499989041,Entertainment
59330,11893,47437,20.045508174616554,79.95449182538344,Food
38774,6916,31858,17.836694692319597,82.1633053076804,Food
18262,7286,10976,39.897053991895746,60.10294600810426,Housing
116561,48747,67814,41.82102075308208,58.178979246917926,Transportation
154679,28487,126192,18.416850380465352,81.58314961953465,Healthcare
18758,3127,15631,16.67022070583218,83.32977929416782,Housing
231905,18295,213610,7.889006274120868,92.11099372587913,Entertainment
216825,35567,181258,16.403551251008878,83.59644874899112,Entertainment
52447,11001,41446,20.975460941521916,79.02453905847808,Food
31077,9807,21270,31.557100106187857,68.44289989381215,Food
54372,30527,23845,56.14470683440006,43.85529316559994,Food
58977,28040,30937,47.543957814063106,52.456042185936894,Food
84849,32216,52633,37.96862661905267,62.03137338094733,Transportation
117568,25404,92164,21.607920522591183,78.39207947740881,Transportation
197832,32135,165697,16.24358041166242,83.75641958833758,Entertainment
39636,455,39181,1.14794631143405,98.85205368856596,Food
35718,17219,18499,48.20818634861974,51.79181365138026,Food
18616,3751,14865,20.149333906317146,79.85066609368286,Housing
235787,49957,185830,21.187342813641123,78.81265718635888,Entertainment
230677,14547,216130,6.30622038608097,93.69377961391902,Entertainment
125368,61065,64303,48.70860187607683,51.29139812392317,Healthcare
24097,9199,14898,38.174876540648214,61.825123459351786,Housing
11360,4052,7308,35.66901408450705,64.33098591549296,Housing
27437,1324,26113,4.8256004665233085,95.17439953347669,Housing
189307,39579,149728,20.907309291257057,79.09269070874294,Entertainment
68563,19301,49262,28.150751863249855,71.84924813675015,Transportation
198300,25271,173029,12.743822491174988,87.25617750882502,Entertainment
61962,8879,53083,14.329750492237178,85.67024950776282,Transportation
51834,17235,34599,33.250376200949184,66.74962379905082,Food
153321,19215,134106,12.532529790439668,87.46747020956033,Healthcare
140400,1819,138581,1.2955840455840455,98.70441595441596,Healthcare
182127,31087,151040,17.06885854376342,82.93114145623657,Entertainment
64436,25162,39274,39.049599602706564,60.950400397293436,Transportation
26885,1454,25431,5.408220197135949,94.59177980286405,Housing
34684,20392,14292,58.793680083035404,41.206319916964596,Food
58195,18669,39526,32.08007560787009,67.9199243921299,Food
63774,23964,39810,37.576441810142065,62.42355818985793,Transportation
31694,8116,23578,25.607370480217075,74.39262951978293,Food
70893,23746,47147,33.495549631134246,66.50445036886575,Transportation
128476,66410,62066,51.69058812540863,48.30941187459136,Healthcare
12104,4325,7779,35.73198942498348,64.26801057501652,Housing
17386,4060,13326,23.352122397331186,76.64787760266881,Housing
63078,29110,33968,46.14921208662291,53.85078791337708,Transportation
179315,30353,148962,16.92719515935644,83.07280484064356,Healthcare
219230,54292,164938,24.76485882406605,75.23514117593395,Entertainment
119623,43746,75877,36.56989040569121,63.43010959430879,Transportation
78669,19076,59593,24.248433309181507,75.75156669081849,Transportation
52164,26785,25379,51.34767272448432,48.65232727551568,Food
103774,40581,63193,39.10517085204386,60.89482914795613,Transportation
225660,14268,211392,6.322786492954001,93.67721350704599,Entertainment
191714,5652,186062,2.9481415024463526,97.05185849755364,Entertainment
45668,9567,36101,20.949023386178506,79.0509766138215,Food
37242,19305,17937,51.836636056065736,48.163363943934264,Food
162905,33957,128948,20.8446640680151,79.1553359319849,Healthcare
144121,13251,130870,9.194357519029149,90.80564248097085,Healthcare
148933,41636,107297,27.956195067580726,72.04380493241928,Healthcare
37929,17702,20227,46.6714123757547,53.3285876242453,Food
33163,5294,27869,15.963573862437052,84.03642613756294,Food
140040,16033,124007,11.448871750928307,88.5511282490717,Healthcare
237685,46680,191005,19.63943875297137,80.36056124702863,Entertainment
102823,14105,88718,13.717747974674927,86.28225202532506,Transportation
24494,10142,14352,41.40605862660243,58.59394137339756,Housing
44680,3039,41641,6.801700984780662,93.19829901521933,Food
176295,19101,157194,10.834680507104569,89.16531949289543,Healthcare
27894,321,27573,1.1507851150785116,98.8492148849215,Housing
49090,24931,24159,50.78631085760848,49.21368914239152,Food
133411,9454,123957,7.086372188200373,92.91362781179963,Healthcare
11530,3681,7849,31.9254119687771,68.07458803122289,Housing
68092,13922,54170,20.44586735593021,79.55413264406978,Transportation
247513,43506,204007,17.57725856823682,82.42274143176319,Entertainment
40177,5975,34202,14.871692759539041,85.12830724046097,Food
154878,32456,122422,20.95584911995248,79.04415088004752,Healthcare
100806,12249,88557,12.151062436759718,87.84893756324028,Transportation
92197,20678,71519,22.428061650596007,77.571938349404,Transportation
219073,5659,213414,2.583157212436037,97.41684278756397,Entertainment
64446,9705,54741,15.059119262638488,84.94088073736151,Transportation
164899,7636,157263,4.630713345744971,95.36928665425502,Healthcare
116189,66587,49602,57.309211715394746,42.690788284605254,Transportation
25968,13985,11983,53.85474430067776,46.14525569932224,Housing
45663,15380,30283,33.68153647373147,66.31846352626853,Food
218132,1012,217120,0.4639392661324336,99.53606073386757,Entertainment
138023,17037,120986,12.343594908095028,87.65640509190497,Healthcare
191562,25766,165796,13.45047556404715,86.54952443595285,Entertainment
118570,64735,53835,54.596440920974956,45.403559079025044,Transportation
38260,3176,35084,8.30109775222164,91.69890224777836,Food
53408,21759,31649,40.74108747753146,59.25891252246854,Food
249452,1911,247541,0.7660792457065888,99.23392075429341,Entertainment
15204,3737,11467,24.579058142594054,75.42094185740595,Housing
198865,48768,150097,24.52316898398411,75.4768310160159,Entertainment
41295,19073,22222,46.187189732413124,53.812810267586876,Food
15831,6454,9377,40.76811319562883,59.23188680437117,Housing
110068,16544,93524,15.030708289421085,84.96929171057891,Transportation
153574,65181,88393,42.44273119147772,57.55726880852228,Healthcare
100126,20682,79444,20.655973473423487,79.34402652657651,Transportation
235870,20927,214943,8.872260143299275,91.12773985670073,Entertainment
39894,18708,21186,46.89426981500978,53.10573018499022,Food
68736,15118,53618,21.994297020484172,78.00570297951583,Transportation
27295,7631,19664,27.957501373878003,72.042498626122,Housing
45227,3612,41615,7.986379817365733,92.01362018263427,Food
108813,32320,76493,29.70233336090357,70.29766663909643,Transportation
10361,5759,4602,55.583437892095354,44.416562107904646,Housing
201676,60433,141243,29.965390031535733,70.03460996846427,Entertainment
34476,16794,17682,48.712147580925865,51.28785241907414,Food
107109,3619,103490,3.378801034460223,96.62119896553978,Transportation
248946,19332,229614,7.765539514593526,92.23446048540647,Entertainment
167443,57516,109927,34.34959956522518,65.65040043477481,Healthcare
96433,31502,64931,32.66724046747483,67.33275953252517,Transportation
56552,26944,29608,47.64464563587495,52.35535436412505,Food
90241,35952,54289,39.83998404273002,60.16001595726998,Transportation
15705,2244,13461,14.28844317096466,85.71155682903535,Housing
11291,6269,5022,55.52209724559384,44.47790275440616,Housing
93885,54994,38891,58.57591734568888,41.42408265431112,Transportation
138715,50542,88173,36.43585769383268,63.56414230616733,Healthcare
37636,5164,32472,13.720905515995325,86.27909448400469,Food
161470,21719,139751,13.4507958134638,86.5492041865362,Healthcare
215419,56370,159049,26.16760824254128,73.83239175745871,Entertainment
242123,28031,214092,11.577173585326467,88.42282641467354,Entertainment
244095,57805,186290,23.681353571355416,76.31864642864458,Entertainment
189708,30350,159358,15.998271027052102,84.0017289729479,Entertainment
147289,18998,128291,12.898451343956438,87.10154865604356,Healthcare
20822,2572,18250,12.352319661896072,87.64768033810392,Housing
23643,1919,21724,8.11656727149685,91.88343272850315,Housing
231021,51207,179814,22.16551742049424,77.83448257950576,Entertainment
127365,32298,95067,25.358615004122008,74.64138499587798,Healthcare
111194,54079,57115,48.63481842545461,51.365181574545396,Transportation
161049,60176,100873,37.36502555122975,62.63497444877025,Healthcare
50384,16656,33728,33.058113686884724,66.94188631311528,Food
227236,52160,175076,22.954109384076464,77.04589061592353,Entertainment
171329,22021,149308,12.853048812518605,87.14695118748139,Healthcare
35768,3755,32013,10.498210691120555,89.50178930887944,Food
71373,26965,44408,37.780393145867485,62.219606854132515,Transportation
131095,14185,116910,10.820397421717075,89.17960257828292,Healthcare
118493,53172,65321,44.87353683339944,55.12646316660056,Transportation
71455,19300,52155,27.010006297669864,72.98999370233014,Transportation
23419,64,23355,0.2732823775566847,99.72671762244332,Housing
189227,53739,135488,28.399224212189594,71.6007757878104,Entertainment
38607,4465,34142,11.565260185976637,88.43473981402337,Food
57774,24225,33549,41.93062623325371,58.06937376674629,Food
23799,4605,19194,19.349552502205974,80.65044749779402,Housing
57225,14088,43137,24.618610747051115,75.38138925294888,Food
53044,860,52184,1.6212955282407058,98.37870447175929,Food
225545,4722,220823,2.093595513090514,97.90640448690948,Entertainment
20330,7405,12925,36.424003935071326,63.575996064928674,Housing
47861,18834,29027,39.35145525584505,60.648544744154954,Food
51587,13526,38061,26.219784054122165,73.78021594587784,Food
127747,13869,113878,10.856615028141562,89.14338497185844,Healthcare
220079,12566,207513,5.709767856088041,94.29023214391195,Entertainment
83640,28805,54835,34.43926351028217,65.56073648971784,Transportation
149482,54182,95300,36.24650459587107,63.75349540412893,Healthcare
210479,17588,192891,8.356178051016967,91.64382194898303,Entertainment
189506,15641,173865,8.253564530938334,91.74643546906167,Entertainment
15338,544,14794,3.5467466423262484,96.45325335767374,Housing
100315,43467,56848,43.33050889697453,56.66949110302547,Transportation
50670,20092,30578,39.65265443062956,60.34734556937044,Food
114894,43275,71619,37.665152227270355,62.33484777272965,Transportation
167044,939,166105,0.5621273436938771,99.43787265630613,Healthcare
59027,31519,27508,53.397597709522756,46.602402290477244,Food
27109,2002,25107,7.3850012910841425,92.61499870891586,Housing
130530,17956,112574,13.7562246226921,86.2437753773079,Healthcare
22168,7059,15109,31.84319740166005,68.15680259833995,Housing
146111,57172,88939,39.12915523129675,60.87084476870325,Healthcare
54659,29594,25065,54.14295907352861,45.85704092647139,Food
230075,21802,208273,9.476040421601652,90.52395957839835,Entertainment
17835,17,17818,0.09531819456125595,99.90468180543874,Housing
20165,6694,13471,33.196131911728244,66.80386808827176,Housing
134426,43034,91392,32.01315221757696,67.98684778242304,Healthcare
71265,29790,41475,41.80172595243107,58.19827404756893,Transportation
54132,29728,24404,54.91760880809872,45.08239119190128,Food
24219,1749,22470,7.221602873776786,92.77839712622321,Housing
179139,63794,115345,35.611452559185885,64.38854744081411,Healthcare
59309,1991,57318,3.3569947225547554,96.64300527744525,Food
20552,10812,9740,52.60801868431296,47.39198131568704,Housing
107053,27902,79151,26.063725444406042,73.93627455559397,Transportation
47896,20930,26966,43.698847502923,56.301152497077,Food
31644,14981,16663,47.34230817848565,52.657691821514355,Food
48434,21586,26848,44.567865548994504,55.43213445100549,Food
195842,35397,160445,18.074263947467855,81.92573605253214,Entertainment
39463,3355,36108,8.501634442389074,91.49836555761092,Food
172599,66725,105874,38.65897253170644,61.34102746829356,Healthcare
144801,18327,126474,12.656680547786273,87.34331945221373,Healthcare
204787,28250,176537,13.794820960314864,86.20517903968513,Entertainment
171864,36178,135686,21.050365405204115,78.94963459479588,Healthcare
158057,21478,136579,13.58876860879303,86.41123139120697,Healthcare
20187,2175,18012,10.774260662802794,89.22573933719721,Housing
60632,19048,41584,31.41575405726349,68.58424594273652,Transportation
43492,20347,23145,46.78331647199485,53.21668352800515,Food
43844,9220,34624,21.02910318401606,78.97089681598395,Food
95758,15571,80187,16.260782388938782,83.7392176110612,Transportation
59626,33946,25680,56.93153993224433,43.06846006775567,Food
10049,2463,7586,24.509901482734602,75.49009851726541,Housing
11966,6184,5782,51.679759318067866,48.32024068193214,Housing
32034,10785,21249,33.667353436973215,66.33264656302678,Food
20627,99,20528,0.47995345905851555,99.5200465409415,Housing
26740,2409,24331,9.008975317875842,90.99102468212415,Housing
195077,14566,180511,7.466795162935662,92.53320483706435,Entertainment
104953,20055,84898,19.108553352453004,80.891446647547,Transportation
63438,5518,57920,8.698256565465494,91.30174343453452,Transportation
108523,4329,104194,3.989016153257835,96.01098384674216,Transportation
142138,40277,101861,28.336546173437082,71.66345382656291,Healthcare
72749,26861,45888,36.9228443002653,63.077155699734696,Transportation
231784,25901,205883,11.174628102026023,88.82537189797397,Entertainment
27637,11342,16295,41.03918659767703,58.96081340232298,Housing
79483,41783,37700,52.568473761684885,47.431526238315115,Transportation
188894,7083,181811,3.749722066344087,96.25027793365591,Entertainment
28600,14340,14260,50.13986013986014,49.86013986013986,Housing
100114,53888,46226,53.82663763309827,46.173362366901735,Transportation
35991,9338,26653,25.945375232697067,74.05462476730294,Food
19719,11378,8341,57.70069476139764,42.299305238602365,Housing
118080,46247,71833,39.16581978319783,60.83418021680217,Transportation
29979,4078,25901,13.602855332065781,86.39714466793423,Housing
48527,19807,28720,40.81645269643703,59.18354730356297,Food
52514,3261,49253,6.209772632060022,93.79022736793998,Food
30466,5793,24673,19.014639270005908,80.9853607299941,Food
61348,14704,46644,23.968181521810003,76.03181847818999,Transportation
67754,1633,66121,2.410189804291998,97.589810195708,Transportation
99870,14117,85753,14.13537598878542,85.86462401121457,Transportation
151524,56487,95037,37.279242892215095,62.720757107784905,Healthcare
124153,13542,110611,10.907509282900937,89.09249071709905,Healthcare
138441,17032,121409,12.302713791434618,87.69728620856539,Healthcare
46073,20226,25847,43.899897987975606,56.1001020120244,Food
29956,13711,16245,45.77046334624115,54.22953665375885,Housing
10868,5259,5609,48.389768126610235,51.610231873389765,Housing
66918,14664,52254,21.91338653277145,78.08661346722855,Transportation
127126,59641,67485,46.91487185941507,53.085128140584935,Healthcare
20849,10802,10047,51.810638399923256,48.189361600076744,Housing
166006,46533,119473,28.030914545257403,71.9690854547426,Healthcare
46596,25521,21075,54.7707957764615,45.2292042235385,Food
62574,28453,34121,45.470962380541444,54.52903761945856,Transportation
192056,40130,151926,20.894947307035448,79.10505269296455,Entertainment
172923,32422,140501,18.749385564673293,81.25061443532671,Healthcare
239801,18877,220924,7.8719438200841525,92.12805617991584,Entertainment
215404,3960,211444,1.8384059720339456,98.16159402796606,Entertainment
69031,36895,32136,53.44700207153308,46.55299792846692,Transportation
72764,14653,58111,20.137705458743334,79.86229454125666,Transportation
47587,14275,33312,29.99768844432303,70.00231155567697,Food
95750,780,94970,0.814621409921671,99.18537859007833,Transportation
49900,6450,43450,12.925851703406813,87.0741482965932,Food
203545,7420,196125,3.6453855412807976,96.3546144587192,Entertainment
37238,21948,15290,58.93979268489178,41.06020731510822,Food
111037,39386,71651,35.471059196484056,64.52894080351595,Transportation
46207,4415,41792,9.554829354859654,90.44517064514035,Food
223354,580,222774,0.2596774626825577,99.74032253731744,Entertainment
14731,5245,9486,35.60518634172833,64.39481365827167,Housing
10268,874,9394,8.511881573821583,91.48811842617842,Housing
23809,8420,15389,35.36477802511655,64.63522197488345,Housing
123797,51142,72655,41.311178784623216,58.688821215376784,Healthcare
49443,18045,31398,36.49657180996299,63.50342819003701,Food
29226,11635,17591,39.81044275644974,60.18955724355026,Housing
33448,19154,14294,57.265008371203066,42.734991628796934,Food
211604,2872,208732,1.357252225855844,98.64274777414415,Entertainment
11760,1199,10561,10.195578231292517,89.80442176870748,Housing
243523,8899,234624,3.6542749555483462,96.34572504445165,Entertainment
21300,8908,12392,41.821596244131456,58.178403755868544,Housing
101770,54448,47322,53.50103173823327,46.49896826176673,Transportation
37897,5839,32058,15.407552048974853,84.59244795102515,Food
227508,27813,199695,12.225064613112506,87.77493538688749,Entertainment
50344,4491,45853,8.920626092483712,91.0793739075163,Food
171440,15093,156347,8.803663089127392,91.19633691087262,Healthcare
26965,11181,15784,41.464861857964024,58.53513814203597,Housing
205893,14659,191234,7.119717523179515,92.88028247682048,Entertainment
238858,44306,194552,18.549096115683795,81.4509038843162,Entertainment
38526,21505,17021,55.81944660748586,44.18055339251414,Food
51912,2068,49844,3.9836646632763135,96.01633533672369,Food
177148,47677,129471,26.913654119719105,73.08634588028089,Healthcare
91958,34905,57053,37.957545836142586,62.04245416385741,Transportation
29068,16093,12975,55.36328608779414,44.63671391220586,Housing
16286,899,15387,5.520078595112366,94.47992140488763,Housing
134122,40025,94097,29.842233190677142,70.15776680932285,Healthcare
182461,50135,132326,27.477104696346068,72.52289530365394,Entertainment
172778,43141,129637,24.96903540960076,75.03096459039924,Healthcare
98408,42176,56232,42.85830420291033,57.14169579708967,Transportation
23428,2201,21227,9.394741335154515,90.6052586648455,Housing
224582,41804,182778,18.614136484669295,81.3858635153307,Entertainment
162381,50043,112338,30.818260757108284,69.18173924289171,Healthcare
192559,56869,135690,29.533285901983287,70.46671409801671,Entertainment
20246,6275,13971,30.993776548454015,69.00622345154599,Housing
67739,40153,27586,59.276044819085016,40.723955180914984,Transportation
72011,9219,62792,12.80221077335407,87.19778922664592,Transportation
47932,1997,45935,4.166318951848452,95.83368104815155,Food
12621,5992,6629,47.47642817526345,52.52357182473655,Housing
238378,29681,208697,12.451232915789209,87.5487670842108,Entertainment
112120,21488,90632,19.16518016410988,80.83481983589012,Transportation
194716,7295,187421,3.7464820559173364,96.25351794408267,Entertainment
183558,10754,172804,5.858638686409745,94.14136131359025,Entertainment
157904,48479,109425,30.701565508156854,69.29843449184314,Healthcare
10111,3481,6630,34.427850855503905,65.5721491444961,Housing
107360,13332,94028,12.418032786885245,87.58196721311475,Transportation
240015,51402,188613,21.416161489906884,78.58383851009312,Entertainment
88576,24062,64514,27.165372109826592,72.83462789017341,Transportation
17103,9212,7891,53.86189557387593,46.13810442612407,Housing
41769,16979,24790,40.649764179175946,59.35023582082406,Food
248099,58068,190031,23.405172934997722,76.59482706500228,Entertainment
47245,18657,28588,39.48989311038205,60.51010688961795,Food
51477,2914,48563,5.660780542766672,94.33921945723333,Food
125348,13272,112076,10.588122666496474,89.41187733350353,Healthcare
139766,16811,122955,12.027961020562941,87.97203897943706,Healthcare
66391,11854,54537,17.854829720895903,82.1451702791041,Transportation
23410,10354,13056,44.22896198205895,55.77103801794105,Housing
16943,10057,6886,59.35784689842413,40.64215310157587,Housing
248784,2107,246677,0.8469194160396166,99.15308058396039,Entertainment
51353,12108,39245,23.57797986485697,76.42202013514303,Food
233235,31259,201976,13.402362424164469,86.59763757583553,Entertainment
18441,8009,10432,43.43039965294724,56.56960034705276,Housing
61555,23772,37783,38.619121111201366,61.38087888879864,Transportation
58508,21430,37078,36.627469747726806,63.372530252273194,Food
47258,6946,40312,14.69804054340006,85.30195945659995,Food
178613,60617,117996,33.937619322221785,66.06238067777821,Healthcare
125609,10248,115361,8.158651052074294,91.84134894792571,Healthcare
175361,19277,156084,10.992752094251287,89.00724790574871,Healthcare
63444,31932,31512,50.33100056742954,49.66899943257045,Transportation
146651,15978,130673,10.895254720390588,89.1047452796094,Healthcare
29715,10580,19135,35.604913343429246,64.39508665657075,Housing
192604,5679,186925,2.9485368943531807,97.05146310564682,Entertainment
144631,21865,122766,15.117782494762533,84.88221750523746,Healthcare
149807,2120,147687,1.4151541650256663,98.58484583497433,Healthcare
54807,2525,52282,4.607075738500557,95.39292426149945,Food
134660,27778,106882,20.62824892321402,79.37175107678598,Healthcare
113794,15710,98084,13.805648803979121,86.19435119602088,Transportation
11771,6895,4876,58.576161753461896,41.423838246538104,Housing
131995,65963,66032,49.97386264631236,50.02613735368764,Healthcare
149325,23330,125995,15.623639712037502,84.3763602879625,Healthcare
22198,3088,19110,13.91116316785296,86.08883683214704,Housing
18091,6274,11817,34.68022773754906,65.31977226245094,Housing
224246,69266,154980,30.888399347145544,69.11160065285445,Entertainment
239315,18529,220786,7.742515095167457,92.25748490483254,Entertainment
99952,47004,52948,47.02657275492236,52.973427245077644,Transportation
240355,15598,224757,6.489567514717813,93.5104324852822,Entertainment
55438,1694,53744,3.05566578880912,96.94433421119088,Food
211193,2252,208941,1.0663232209400881,98.93367677905991,Entertainment
159509,16200,143309,10.156166736673166,89.84383326332683,Healthcare
214027,27163,186864,12.6913894041406,87.3086105958594,Entertainment
173846,10076,163770,5.79593433268525,94.20406566731475,Healthcare
46453,5326,41127,11.465352076292167,88.53464792370784,Food
224890,14954,209936,6.64947307572591,93.35052692427409,Entertainment
189702,41616,148086,21.937565233893157,78.06243476610683,Entertainment
118978,69650,49328,58.54023432903562,41.45976567096438,Transportation
125773,38267,87506,30.42544902324028,69.57455097675972,Healthcare
57674,5075,52599,8.799459028331658,91.20054097166835,Food
23845,1935,21910,8.114908785908996,91.885091214091,Housing
15683,8951,6732,57.07453931008097,42.92546068991902,Housing
118796,26135,92661,21.99989898649786,78.00010101350215,Transportation
100732,26210,74522,26.019536989238773,73.98046301076123,Transportation
73502,13839,59663,18.828059100432643,81.17194089956736,Transportation
155331,60760,94571,39.11646741474657,60.883532585253434,Healthcare
23262,2239,21023,9.625139712836384,90.37486028716361,Housing
35280,2059,33221,5.836167800453515,94.16383219954648,Food
217974,48566,169408,22.280638975290632,77.71936102470937,Entertainment
229243,23707,205536,10.341428091588401,89.6585719084116,Entertainment
14862,1996,12866,13.430224734221504,86.56977526577849,Housing
25106,1241,23865,4.9430415040229425,95.05695849597706,Housing
26880,7677,19203,28.560267857142858,71.43973214285714,Housing
93393,30839,62554,33.02067606779951,66.97932393220049,Transportation
20075,9698,10377,48.308841843088416,51.69115815691158,Housing
91957,51643,40314,56.15994432180258,43.84005567819742,Transportation
45354,20508,24846,45.21762137848922,54.78237862151079,Food
77502,15608,61894,20.138835126835435,79.86116487316455,Transportation
35969,12551,23418,34.89393644527232,65.10606355472768,Food
145473,9446,136027,6.493301162415019,93.50669883758498,Healthcare
67813,31591,36222,46.58546296432837,53.41453703567163,Transportation
249424,25305,224119,10.145374943870678,89.85462505612932,Entertainment
162661,64351,98310,39.56141914779818,60.43858085220182,Healthcare
130742,40781,89961,31.19196585641951,68.80803414358049,Healthcare
32446,14323,18123,44.14411637798188,55.85588362201812,Food
34389,11451,22938,33.29843845415685,66.70156154584315,Food
28093,10417,17676,37.08041149040686,62.91958850959314,Housing
127446,42624,84822,33.444753071889274,66.55524692811073,Healthcare
140797,11819,128978,8.394354993359233,91.60564500664077,Healthcare
149788,42096,107692,28.10371992415948,71.89628007584052,Healthcare
36511,2830,33681,7.751088712990606,92.24891128700939,Food
227837,23275,204562,10.215636617406304,89.7843633825937,Entertainment
